order_id,order_date,customer_id,gender,age_group,region,category,product,quantity,unit_price,discount,revenue,channel,status
ORD00219,2023-08-16,CUST0799,Other,18-24,West,Books,Python Programming,2,12.88,0.0,25.76,Social Media,Completed
ORD00220,2023-10-02,CUST0350,Male,35-44,North,Electronics,Bluetooth Speaker,1,163.46,0.05,155.29,Organic Search,Completed
ORD00221,2023-08-18,CUST0558,Other,18-24,Central,Home & Kitchen,Blender,1,191.49,0.15,162.77,Direct,Returned
ORD00222,2023-08-01,CUST1156,Female,45-54,Central,Electronics,USB Hub,2,74.31,0.05,141.19,Email,Cancelled
ORD00223,2023-03-28,CUST0184,Other,18-24,West,Home & Kitchen,Scented Candle,1,75.03,0.05,71.28,Email,Completed
ORD00224,2023-06-20,CUST0280,Male,55+,East,Clothing,Hoodie,1,38.16,0.05,36.25,Social Media,Completed
ORD00225,2023-05-26,CUST0614,Female,55+,Central,Clothing,T-Shirt,1,127.55,0.1,114.8,Organic Search,Returned
ORD00226,2023-05-20,CUST0844,Other,45-54,North,Books,Cook Book,1,18.87,0.0,18.87,Direct,Returned
ORD00227,2023-11-23,CUST0452,Male,55+,West,Clothing,Jeans,2,132.11,0.1,237.8,Social Media,Completed
ORD00228,2023-06-26,CUST0557,Female,18-24,East,Clothing,Jeans,3,98.79,0.05,281.55,Social Media,Cancelled
ORD00229,2023-10-16,CUST0227,Other,45-54,West,Books,Novel,1,16.84,0.0,16.84,Email,Cancelled
ORD00230,2023-08-13,CUST1096,Other,18-24,East,Clothing,Jacket,1,94.66,0.0,94.66,Organic Search,Completed
ORD00231,2023-09-17,CUST0477,Female,45-54,South,Beauty,Hair Mask,2,29.34,0.1,52.81,Organic Search,Completed
ORD00232,2023-07-19,CUST0761,Female,55+,Central,Electronics,Smart Watch,1,129.54,0.1,116.59,Email,Completed
ORD00233,2023-08-03,CUST0963,Male,18-24,North,Clothing,Jeans,3,21.41,0.0,64.23,Paid Ad,Completed
ORD00234,2023-07-17,CUST0510,Male,55+,South,Books,Self-Help Guide,3,46.41,0.0,139.23,Email,Returned
ORD00235,2023-05-05,CUST0427,Female,55+,East,Electronics,Wireless Earbuds,2,81.73,0.0,163.46,Email,Returned
ORD00236,2023-08-31,CUST1126,Female,25-34,East,Home & Kitchen,Blender,1,206.61,0.1,185.95,Direct,Completed
ORD00237,2023-05-30,CUST0447,Male,55+,East,Electronics,Bluetooth Speaker,4,81.57,0.15,277.34,Organic Search,Completed
ORD00238,2023-02-13,CUST0811,Female,45-54,West,Home & Kitchen,Blender,3,13.16,0.05,37.51,Paid Ad,Completed
ORD00239,2023-08-15,CUST0761,Female,55+,Central,Beauty,Moisturiser,1,72.03,0.05,68.43,Organic Search,Completed
ORD00240,2023-04-29,CUST0123,Other,25-34,West,Electronics,Wireless Earbuds,1,244.79,0.2,195.83,Organic Search,Completed
ORD00241,2023-11-04,CUST1144,Other,45-54,West,Home & Kitchen,Scented Candle,1,176.21,0.0,176.21,Social Media,Returned
ORD00242,2023-11-11,CUST0081,Male,35-44,Central,Home & Kitchen,Air Fryer,1,154.74,0.0,154.74,Email,Returned
ORD00243,2023-10-24,CUST0713,Female,55+,North,Home & Kitchen,Scented Candle,1,156.38,0.0,156.38,Social Media,Returned
ORD00244,2023-06-21,CUST0318,Other,18-24,West,Electronics,USB Hub,2,321.35,0.0,642.7,Email,Completed
ORD00245,2023-02-05,CUST0777,Other,35-44,West,Books,Cook Book,1,25.25,0.05,23.99,Paid Ad,Completed
ORD00246,2023-10-30,CUST1104,Other,18-24,North,Home & Kitchen,Blender,1,172.96,0.1,155.66,Email,Completed
ORD00247,2023-07-04,CUST0840,Other,45-54,Central,Clothing,Sneakers,1,140.64,0.0,140.64,Social Media,Completed
ORD00248,2023-11-18,CUST0065,Other,35-44,West,Electronics,Wireless Earbuds,4,29.67,0.0,118.68,Paid Ad,Completed
ORD00249,2023-11-17,CUST1004,Male,18-24,Central,Clothing,T-Shirt,2,17.35,0.0,34.7,Direct,Cancelled
ORD00250,2023-10-03,CUST0027,Female,35-44,East,Home & Kitchen,Blender,1,20.31,0.1,18.28,Paid Ad,Returned
ORD00251,2023-06-02,CUST0852,Male,35-44,Central,Beauty,Face Serum,2,45.85,0.0,91.7,Social Media,Completed
ORD00252,2023-06-24,CUST0160,Female,45-54,East,Books,Self-Help Guide,2,32.86,0.1,59.15,Paid Ad,Cancelled
ORD00253,2023-10-03,CUST0510,Male,55+,South,Electronics,Smart Watch,1,193.11,0.05,183.45,Direct,Completed
ORD00254,2023-06-08,CUST0734,Female,45-54,Central,Home & Kitchen,Scented Candle,1,97.19,0.05,92.33,Email,Returned
ORD00255,2023-04-27,CUST0324,Other,25-34,Central,Books,Data Science Handbook,2,45.25,0.05,85.97,Direct,Cancelled
ORD00256,2023-07-30,CUST0762,Male,25-34,East,Clothing,Hoodie,2,163.62,0.2,261.79,Email,Returned
ORD00257,2023-11-02,CUST1127,Female,18-24,North,Books,Self-Help Guide,2,36.6,0.0,73.2,Social Media,Completed
ORD00258,2023-08-26,CUST0583,Female,45-54,West,Beauty,Sunscreen,1,86.67,0.0,86.67,Direct,Completed
ORD00259,2023-08-01,CUST0645,Male,35-44,North,Clothing,Hoodie,5,13.1,0.0,65.5,Organic Search,Completed
ORD00260,2023-03-29,CUST0078,Male,45-54,West,Beauty,Moisturiser,4,53.17,0.0,212.68,Email,Completed
ORD00261,2023-08-10,CUST0616,Other,25-34,North,Electronics,Bluetooth Speaker,2,137.97,0.0,275.94,Organic Search,Cancelled
ORD00262,2023-12-08,CUST0355,Other,45-54,Central,Clothing,Jeans,2,135.36,0.1,243.65,Email,Cancelled
ORD00263,2023-04-16,CUST1181,Male,35-44,East,Books,Python Programming,1,35.98,0.1,32.38,Email,Completed
ORD00264,2023-07-22,CUST0247,Male,25-34,West,Books,Self-Help Guide,3,24.35,0.0,73.05,Paid Ad,Cancelled
ORD00265,2023-10-11,CUST1157,Male,55+,East,Beauty,Sunscreen,2,11.49,0.0,22.98,Paid Ad,Completed
ORD00266,2023-09-04,CUST0913,Female,35-44,Central,Clothing,Jeans,2,37.74,0.2,60.38,Direct,Cancelled
ORD00267,2023-08-26,CUST0689,Female,35-44,North,Clothing,Jeans,3,84.57,0.0,253.71,Organic Search,Returned
ORD00268,2023-08-27,CUST0890,Other,25-34,East,Home & Kitchen,Air Fryer,1,125.11,0.0,125.11,Paid Ad,Completed
ORD00269,2023-06-19,CUST1074,Male,55+,East,Clothing,Jeans,2,93.96,0.0,187.92,Paid Ad,Completed
ORD00270,2023-06-02,CUST0848,Female,18-24,North,Electronics,Phone Case,4,123.34,0.0,493.36,Email,Completed
ORD00271,2023-09-21,CUST0347,Female,45-54,South,Clothing,Hoodie,2,69.88,0.1,125.78,Social Media,Cancelled
ORD00272,2023-09-21,CUST0479,Female,18-24,West,Books,Novel,1,37.29,0.15,31.7,Paid Ad,Completed
ORD00273,2023-10-08,CUST0303,Male,55+,Central,Electronics,Wireless Earbuds,1,52.64,0.15,44.74,Social Media,Completed
ORD00274,2023-10-24,CUST1102,Female,18-24,Central,Clothing,T-Shirt,1,63.26,0.0,63.26,Paid Ad,Completed
ORD00275,2023-07-21,CUST0038,Other,35-44,West,Clothing,Hoodie,2,104.2,0.2,166.72,Email,Cancelled
ORD00276,2023-07-19,CUST0556,Other,35-44,South,Beauty,Moisturiser,1,10.61,0.0,10.61,Organic Search,Returned
ORD00277,2023-09-18,CUST0738,Female,35-44,North,Home & Kitchen,Air Fryer,2,23.99,0.05,45.58,Organic Search,Completed
ORD00278,2023-08-16,CUST0204,Other,35-44,North,Electronics,Phone Case,1,92.44,0.2,73.95,Social Media,Returned
ORD00279,2023-08-27,CUST1149,Other,55+,North,Books,Cook Book,1,12.14,0.2,9.71,Organic Search,Completed
ORD00280,2023-09-17,CUST0038,Other,35-44,West,Electronics,USB Hub,1,117.15,0.1,105.44,Social Media,Completed
ORD00281,2023-10-15,CUST0127,Female,25-34,East,Clothing,Hoodie,5,51.68,0.05,245.48,Social Media,Returned
ORD00282,2023-06-13,CUST0700,Other,35-44,West,Books,Python Programming,4,52.37,0.0,209.48,Email,Completed
ORD00283,2023-06-22,CUST0466,Other,55+,Central,Electronics,Phone Case,2,189.44,0.15,322.05,Email,Completed
ORD00284,2023-03-28,CUST1111,Other,55+,West,Home & Kitchen,Bed Sheets,4,213.81,0.0,855.24,Paid Ad,Completed
ORD00285,2023-08-03,CUST0633,Female,35-44,East,Home & Kitchen,Scented Candle,3,123.68,0.15,315.38,Direct,Completed
ORD00286,2023-02-23,CUST0139,Female,18-24,North,Clothing,Jeans,2,122.25,0.0,244.5,Direct,Cancelled
ORD00287,2023-07-12,CUST0061,Male,45-54,South,Beauty,Face Serum,3,22.28,0.0,66.84,Social Media,Returned
ORD00288,2023-07-27,CUST0561,Other,45-54,East,Beauty,Hair Mask,4,43.77,0.15,148.82,Paid Ad,Completed
ORD00289,2023-05-31,CUST1162,Other,18-24,East,Electronics,Smart Watch,5,23.78,0.05,112.95,Direct,Completed
ORD00290,2023-08-05,CUST0977,Female,35-44,South,Home & Kitchen,Coffee Maker,1,154.35,0.05,146.63,Paid Ad,Cancelled
ORD00291,2023-02-19,CUST1007,Other,18-24,West,Books,Novel,1,41.46,0.15,35.24,Email,Completed
ORD00292,2023-02-24,CUST0553,Other,25-34,West,Electronics,Smart Watch,3,25.8,0.0,77.4,Email,Completed
ORD00293,2023-09-25,CUST0900,Other,55+,Central,Home & Kitchen,Coffee Maker,1,169.13,0.15,143.76,Direct,Returned
ORD00294,2023-06-19,CUST0780,Other,18-24,Central,Home & Kitchen,Bed Sheets,1,196.39,0.1,176.75,Social Media,Returned
ORD00295,2023-04-11,CUST0079,Other,45-54,West,Home & Kitchen,Scented Candle,2,134.7,0.15,228.99,Direct,Completed
ORD00296,2023-07-23,CUST0081,Male,35-44,Central,Clothing,T-Shirt,1,159.47,0.05,151.5,Direct,Returned
ORD00297,2023-09-11,CUST0586,Male,45-54,West,Clothing,T-Shirt,1,43.89,0.15,37.31,Email,Completed
ORD00298,2023-05-11,CUST0950,Other,35-44,East,Clothing,Jacket,2,166.4,0.15,282.88,Email,Completed
ORD00299,2023-08-11,CUST1120,Other,18-24,East,Home & Kitchen,Air Fryer,2,47.75,0.15,81.17,Paid Ad,Returned
ORD00300,2023-03-24,CUST0414,Female,18-24,West,Clothing,Sneakers,1,16.19,0.15,13.76,Email,Completed
ORD00301,2023-03-06,CUST0921,Other,45-54,West,Electronics,Smart Watch,1,255.66,0.0,255.66,Social Media,Completed
ORD00302,2023-07-25,CUST0328,Female,25-34,South,Clothing,Sneakers,5,134.11,0.05,637.02,Email,Cancelled
ORD00303,2023-07-27,CUST0308,Male,35-44,Central,Clothing,Jeans,2,165.26,0.05,313.99,Paid Ad,Completed
ORD00304,2023-08-14,CUST0914,Male,25-34,West,Electronics,Wireless Earbuds,1,155.56,0.1,140.0,Social Media,Completed
ORD00305,2023-09-01,CUST0026,Other,25-34,Central,Electronics,Smart Watch,1,336.75,0.1,303.07,Email,Returned
ORD00306,2023-11-25,CUST0445,Female,35-44,West,Books,Cook Book,2,45.95,0.0,91.9,Direct,Returned
ORD00307,2023-07-22,CUST1121,Other,45-54,Central,Clothing,Sneakers,2,25.34,0.0,50.68,Social Media,Cancelled
ORD00308,2023-06-10,CUST0076,Female,25-34,South,Home & Kitchen,Coffee Maker,1,20.27,0.05,19.26,Paid Ad,Completed
ORD00309,2023-09-17,CUST0854,Male,55+,South,Home & Kitchen,Scented Candle,4,72.67,0.0,290.68,Paid Ad,Completed
ORD00310,2023-05-27,CUST1152,Other,45-54,West,Home & Kitchen,Scented Candle,2,148.79,0.05,282.7,Paid Ad,Returned
ORD00311,2023-07-06,CUST0755,Female,45-54,East,Home & Kitchen,Blender,1,205.61,0.0,205.61,Email,Completed
ORD00312,2023-03-20,CUST0563,Female,35-44,North,Books,Cook Book,1,11.05,0.0,11.05,Social Media,Cancelled
ORD00313,2023-02-14,CUST1084,Male,18-24,South,Clothing,Jeans,2,128.9,0.0,257.8,Organic Search,Returned
ORD00314,2023-11-16,CUST0649,Other,35-44,South,Home & Kitchen,Scented Candle,5,206.12,0.0,1030.6,Social Media,Cancelled
ORD00315,2023-09-28,CUST1065,Male,45-54,North,Home & Kitchen,Scented Candle,1,84.31,0.05,80.09,Email,Returned
ORD00316,2023-08-26,CUST0243,Male,55+,East,Books,Cook Book,1,18.94,0.0,18.94,Organic Search,Returned
ORD00317,2023-06-30,CUST0850,Female,35-44,South,Home & Kitchen,Air Fryer,1,164.87,0.05,156.63,Email,Completed
ORD00318,2023-04-28,CUST0577,Male,35-44,North,Clothing,Jacket,1,147.42,0.05,140.05,Social Media,Completed
ORD00319,2023-04-22,CUST0683,Other,35-44,Central,Clothing,Jacket,3,104.4,0.0,313.2,Social Media,Returned
ORD00320,2023-05-22,CUST0693,Male,55+,West,Home & Kitchen,Scented Candle,3,211.62,0.0,634.86,Email,Returned
ORD00321,2023-07-28,CUST1100,Male,25-34,West,Books,Data Science Handbook,2,30.63,0.15,52.07,Social Media,Returned
ORD00322,2023-08-30,CUST1158,Other,25-34,Central,Books,Novel,1,51.61,0.05,49.03,Social Media,Cancelled
ORD00323,2023-08-18,CUST0725,Male,35-44,South,Clothing,Jeans,1,109.0,0.15,92.65,Organic Search,Completed
ORD00324,2023-05-30,CUST0340,Female,55+,East,Electronics,Wireless Earbuds,1,128.62,0.05,122.19,Direct,Cancelled
ORD00325,2023-11-12,CUST0645,Male,35-44,North,Clothing,Jacket,3,31.63,0.0,94.89,Organic Search,Completed
ORD00326,2023-09-04,CUST0620,Male,35-44,North,Clothing,Sneakers,1,159.34,0.1,143.41,Paid Ad,Cancelled
ORD00327,2023-07-29,CUST0190,Other,45-54,South,Clothing,T-Shirt,1,74.87,0.0,74.87,Email,Cancelled
ORD00328,2023-08-09,CUST0991,Female,18-24,Central,Electronics,Phone Case,1,318.16,0.0,318.16,Direct,Completed
ORD00329,2023-07-02,CUST1058,Female,35-44,Central,Books,Data Science Handbook,1,44.17,0.2,35.34,Paid Ad,Completed
ORD00330,2023-05-21,CUST0637,Other,35-44,East,Home & Kitchen,Bed Sheets,3,91.39,0.0,274.17,Organic Search,Cancelled
ORD00331,2023-06-18,CUST0640,Female,35-44,North,Books,Self-Help Guide,1,29.94,0.05,28.44,Organic Search,Cancelled
ORD00332,2023-09-08,CUST0654,Female,55+,South,Books,Data Science Handbook,1,23.08,0.0,23.08,Email,Completed
ORD00333,2023-02-03,CUST1053,Female,55+,West,Electronics,Smart Watch,1,106.67,0.05,101.34,Organic Search,Completed
ORD00334,2023-04-07,CUST0581,Male,55+,Central,Clothing,Jacket,1,65.51,0.1,58.96,Direct,Completed
ORD00335,2023-03-02,CUST0267,Other,18-24,West,Electronics,Bluetooth Speaker,1,220.44,0.0,220.44,Organic Search,Returned
ORD00336,2023-02-26,CUST0367,Male,35-44,North,Beauty,Face Serum,1,15.79,0.0,15.79,Direct,Cancelled
ORD00337,2023-10-04,CUST1093,Other,45-54,South,Home & Kitchen,Bed Sheets,1,139.43,0.1,125.49,Organic Search,Returned
ORD00338,2023-08-27,CUST0934,Female,45-54,North,Home & Kitchen,Air Fryer,4,180.7,0.0,722.8,Social Media,Returned
ORD00339,2023-07-14,CUST0745,Female,25-34,West,Clothing,Jeans,4,36.15,0.0,144.6,Email,Completed
ORD00340,2023-03-30,CUST0062,Male,45-54,North,Home & Kitchen,Blender,4,175.64,0.0,702.56,Organic Search,Returned
ORD00341,2023-07-17,CUST1177,Other,18-24,East,Electronics,Phone Case,1,169.52,0.1,152.57,Paid Ad,Cancelled
ORD00342,2023-07-14,CUST1092,Male,55+,Central,Electronics,Wireless Earbuds,2,124.17,0.1,223.51,Email,Returned
ORD00343,2023-04-28,CUST0787,Other,55+,East,Home & Kitchen,Coffee Maker,2,140.38,0.2,224.61,Organic Search,Completed
ORD00344,2023-07-05,CUST0701,Male,25-34,South,Electronics,USB Hub,5,159.43,0.05,757.29,Direct,Completed
ORD00345,2023-06-27,CUST0235,Female,45-54,South,Electronics,Wireless Earbuds,2,262.69,0.1,472.84,Direct,Cancelled
ORD00346,2023-08-10,CUST0832,Male,18-24,Central,Clothing,Jacket,1,28.41,0.0,28.41,Organic Search,Cancelled
ORD00347,2023-08-13,CUST0126,Male,45-54,Central,Electronics,USB Hub,1,273.4,0.0,273.4,Organic Search,Completed
ORD00348,2023-03-02,CUST0301,Female,35-44,Central,Books,Cook Book,2,50.45,0.0,100.9,Paid Ad,Returned
ORD00349,2023-06-22,CUST0649,Other,35-44,South,Clothing,Sneakers,1,115.42,0.0,115.42,Social Media,Cancelled
ORD00350,2023-08-12,CUST0706,Male,55+,West,Books,Self-Help Guide,4,51.17,0.1,184.21,Organic Search,Cancelled
ORD00351,2023-07-19,CUST0757,Other,25-34,Central,Electronics,USB Hub,1,150.41,0.0,150.41,Direct,Completed
ORD00352,2023-10-04,CUST0064,Male,25-34,East,Electronics,USB Hub,1,289.95,0.15,246.46,Paid Ad,Returned
ORD00353,2023-08-18,CUST0892,Other,25-34,Central,Home & Kitchen,Bed Sheets,2,141.3,0.0,282.6,Direct,Completed
ORD00354,2023-04-24,CUST0738,Female,35-44,North,Home & Kitchen,Bed Sheets,2,39.2,0.1,70.56,Email,Completed
ORD00355,2023-03-16,CUST0997,Male,18-24,East,Electronics,Smart Watch,1,59.98,0.0,59.98,Email,Completed
ORD00356,2023-08-15,CUST0872,Other,25-34,North,Electronics,Phone Case,4,303.15,0.05,1151.97,Direct,Completed
ORD00357,2023-02-15,CUST0381,Male,18-24,Central,Clothing,Sneakers,1,104.74,0.0,104.74,Email,Cancelled
ORD00358,2023-08-04,CUST0842,Female,45-54,North,Electronics,Phone Case,1,298.68,0.05,283.75,Direct,Cancelled
ORD00359,2023-11-04,CUST0987,Other,18-24,Central,Clothing,T-Shirt,2,107.45,0.0,214.9,Organic Search,Completed
ORD00360,2023-08-02,CUST0953,Male,55+,West,Home & Kitchen,Scented Candle,5,216.55,0.1,974.48,Direct,Completed
ORD00361,2023-06-25,CUST0160,Female,45-54,East,Clothing,Jacket,1,26.86,0.1,24.17,Direct,Cancelled
ORD00362,2023-08-15,CUST0930,Other,45-54,West,Clothing,T-Shirt,2,163.8,0.0,327.6,Direct,Returned
ORD00363,2023-07-10,CUST0593,Female,25-34,North,Home & Kitchen,Blender,5,98.41,0.1,442.84,Paid Ad,Completed
ORD00364,2023-07-28,CUST0126,Male,45-54,Central,Home & Kitchen,Scented Candle,2,167.38,0.05,318.02,Email,Cancelled
ORD00365,2023-11-05,CUST0056,Male,18-24,North,Electronics,Wireless Earbuds,1,234.87,0.1,211.38,Social Media,Returned
ORD00366,2023-06-25,CUST0576,Male,18-24,South,Electronics,USB Hub,3,40.75,0.0,122.25,Social Media,Completed
ORD00367,2023-11-15,CUST0915,Other,25-34,East,Electronics,Wireless Earbuds,4,217.28,0.1,782.21,Social Media,Completed
ORD00368,2023-10-21,CUST0703,Other,55+,East,Electronics,Smart Watch,3,177.45,0.15,452.5,Organic Search,Completed
ORD00369,2023-05-05,CUST0785,Other,55+,East,Home & Kitchen,Coffee Maker,3,185.9,0.0,557.7,Paid Ad,Returned
ORD00370,2023-03-16,CUST0542,Male,55+,Central,Home & Kitchen,Coffee Maker,2,54.28,0.0,108.56,Organic Search,Completed
ORD00371,2023-03-31,CUST1091,Male,35-44,West,Electronics,Phone Case,1,174.54,0.15,148.36,Paid Ad,Returned
ORD00372,2023-02-08,CUST0025,Female,35-44,West,Home & Kitchen,Bed Sheets,1,109.66,0.15,93.21,Social Media,Returned
ORD00373,2023-03-28,CUST1089,Other,45-54,Central,Clothing,Hoodie,2,173.58,0.0,347.16,Social Media,Returned
ORD00374,2023-08-23,CUST1197,Other,18-24,East,Home & Kitchen,Blender,1,80.34,0.0,80.34,Email,Returned
ORD00375,2023-03-17,CUST0692,Other,18-24,North,Books,Data Science Handbook,2,42.51,0.0,85.02,Paid Ad,Completed
ORD00376,2023-06-09,CUST0213,Female,55+,Central,Clothing,T-Shirt,1,151.72,0.0,151.72,Email,Completed
ORD00377,2023-10-01,CUST0117,Female,45-54,South,Electronics,Bluetooth Speaker,1,99.39,0.05,94.42,Direct,Completed
ORD00378,2023-02-13,CUST0267,Other,18-24,West,Beauty,Face Serum,1,65.77,0.15,55.9,Email,Cancelled
ORD00379,2023-09-22,CUST0957,Other,45-54,Central,Books,Data Science Handbook,2,50.11,0.0,100.22,Organic Search,Returned
ORD00380,2023-05-30,CUST0663,Male,45-54,Central,Beauty,Hair Mask,2,70.86,0.05,134.63,Social Media,Completed
ORD00381,2023-04-07,CUST0124,Female,18-24,Central,Books,Self-Help Guide,1,44.52,0.0,44.52,Social Media,Completed
ORD00382,2023-08-26,CUST0366,Other,55+,East,Electronics,Wireless Earbuds,4,179.73,0.05,682.97,Email,Completed
ORD00383,2023-08-12,CUST0531,Other,35-44,South,Electronics,Phone Case,2,88.16,0.15,149.87,Organic Search,Completed
ORD00384,2023-10-11,CUST1020,Female,18-24,West,Electronics,USB Hub,3,258.73,0.0,776.19,Paid Ad,Completed
ORD00385,2023-09-03,CUST1177,Other,18-24,East,Beauty,Sunscreen,2,29.11,0.15,49.49,Organic Search,Cancelled
ORD00386,2023-09-19,CUST0144,Other,55+,North,Home & Kitchen,Bed Sheets,1,110.41,0.1,99.37,Direct,Completed
ORD00387,2023-05-30,CUST0683,Other,35-44,Central,Electronics,Phone Case,2,55.6,0.2,88.96,Social Media,Returned
ORD00388,2023-04-29,CUST0942,Other,18-24,Central,Electronics,Wireless Earbuds,3,137.39,0.0,412.17,Social Media,Completed
ORD00389,2023-09-07,CUST0799,Other,18-24,West,Electronics,Wireless Earbuds,2,339.12,0.0,678.24,Organic Search,Completed
ORD00390,2023-09-20,CUST0489,Female,25-34,East,Clothing,Sneakers,1,135.53,0.0,135.53,Email,Returned
ORD00391,2023-12-08,CUST0921,Other,45-54,West,Electronics,USB Hub,1,230.54,0.2,184.43,Organic Search,Completed
ORD00392,2023-07-01,CUST1072,Other,25-34,East,Clothing,Hoodie,1,144.35,0.0,144.35,Email,Cancelled
ORD00393,2023-06-21,CUST1002,Female,25-34,East,Electronics,USB Hub,1,93.05,0.1,83.75,Organic Search,Returned
ORD00394,2023-09-13,CUST0353,Other,25-34,East,Beauty,Moisturiser,2,10.8,0.0,21.6,Organic Search,Completed
ORD00395,2023-06-14,CUST0218,Female,35-44,South,Books,Python Programming,1,29.44,0.05,27.97,Organic Search,Returned
ORD00396,2023-10-31,CUST0824,Other,35-44,South,Home & Kitchen,Scented Candle,3,56.32,0.0,168.96,Social Media,Completed
ORD00397,2023-10-05,CUST0437,Female,55+,North,Beauty,Moisturiser,1,52.31,0.2,41.85,Organic Search,Cancelled
ORD00398,2023-07-04,CUST0758,Female,45-54,Central,Electronics,Wireless Earbuds,1,55.45,0.0,55.45,Direct,Completed
ORD00399,2023-09-07,CUST0771,Female,18-24,East,Clothing,Jacket,1,18.84,0.1,16.96,Paid Ad,Completed
ORD00400,2023-09-07,CUST0582,Other,35-44,West,Books,Python Programming,1,8.3,0.0,8.3,Email,Returned
ORD00401,2023-04-01,CUST0490,Female,25-34,South,Home & Kitchen,Coffee Maker,1,40.05,0.0,40.05,Paid Ad,Cancelled
ORD00402,2023-10-20,CUST0617,Other,45-54,West,Home & Kitchen,Scented Candle,1,47.8,0.2,38.24,Social Media,Returned
ORD00403,2023-07-20,CUST0742,Female,35-44,Central,Electronics,Smart Watch,5,79.29,0.2,317.16,Direct,Cancelled
ORD00404,2023-09-26,CUST0972,Other,35-44,North,Electronics,Smart Watch,1,107.6,0.1,96.84,Email,Completed
ORD00405,2023-06-09,CUST0515,Female,35-44,South,Electronics,Wireless Earbuds,1,33.1,0.0,33.1,Social Media,Cancelled
ORD00406,2023-10-17,CUST0361,Male,55+,West,Books,Novel,2,10.04,0.15,17.07,Paid Ad,Completed
ORD00407,2023-06-25,CUST1188,Other,35-44,West,Clothing,T-Shirt,1,23.9,0.0,23.9,Social Media,Returned
ORD00408,2023-01-30,CUST0486,Other,18-24,Central,Electronics,Bluetooth Speaker,1,92.07,0.0,92.07,Email,Completed
ORD00409,2023-10-21,CUST0893,Male,25-34,West,Clothing,Jeans,2,24.35,0.0,48.7,Paid Ad,Completed
ORD00410,2023-03-27,CUST0398,Female,25-34,Central,Beauty,Sunscreen,1,21.78,0.0,21.78,Social Media,Completed
ORD00411,2023-06-09,CUST0228,Other,18-24,West,Electronics,Smart Watch,2,25.75,0.0,51.5,Email,Returned
ORD00412,2023-11-09,CUST0349,Female,35-44,North,Clothing,Hoodie,1,48.94,0.0,48.94,Direct,Cancelled
ORD00413,2023-11-09,CUST0444,Male,55+,Central,Books,Python Programming,2,27.35,0.15,46.5,Direct,Returned
ORD00414,2023-08-02,CUST0508,Other,35-44,South,Books,Self-Help Guide,1,8.68,0.15,7.38,Social Media,Returned
ORD00415,2023-08-13,CUST0856,Male,25-34,West,Home & Kitchen,Scented Candle,4,208.71,0.15,709.61,Organic Search,Completed
ORD00416,2023-07-08,CUST0201,Female,35-44,North,Beauty,Moisturiser,2,9.79,0.0,19.58,Email,Returned
ORD00417,2023-06-02,CUST0447,Male,55+,East,Electronics,USB Hub,2,267.28,0.0,534.56,Paid Ad,Completed
ORD00418,2023-06-11,CUST0941,Male,35-44,West,Electronics,Wireless Earbuds,2,20.34,0.0,40.68,Direct,Cancelled
ORD00419,2023-08-21,CUST0379,Female,35-44,North,Electronics,Phone Case,1,170.36,0.1,153.32,Social Media,Returned
ORD00420,2023-09-07,CUST0682,Other,18-24,North,Home & Kitchen,Air Fryer,1,190.68,0.15,162.08,Direct,Completed
